UIRoot2D/NormalPanel/HeroAttributeWin/Go_HeroAttribute/Go_ScrollList/Go_List/Go_LevelUP/Btn_LevelUp,UIRoot2D/NormalPanel/BattleWin/Go_TeamSkill/Btn_TeamSkill,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_3,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_0,UIRoot2D/NormalPanel/HeroListWin/Btn_Back,UIRoot2D/NormalPanel/GuildWar5V5BattleWin/Go_Player/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_1,UIRoot2D/NormalPanel/EquipStrengthenWin/Go_Strengthen/Btn_strengthen,UIRoot2D/NormalPanel/HeroInfoWin/Go_ToggleList/Tog_Equip,UIRoot2D/NormalPanel/EquipStrengthenWin/Go_Strengthen/Btn_faststrengthen,UIRoot2D/NormalPanel/QuestWin/Go_Quest/Go_QuestList/Go_ScrollRect/Go_Content/Go_AchievementItem_01/Btn_Reward,UIRoot2D/NormalPanel/UGCBattleWin/Go_GlobalSkill/Btn_GlobalSkill_0,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_2,UIRoot2D/NormalPanel/BossInvadeBattleWin/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/DuelistBattleWin/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/HeroAttributeWin/Go_HeroAttribute/Go_ScrollList/Go_List/Go_AttributeTip/Go_ItemList/Go_Item_0,UIRoot2D/NormalPanel/MainWin/Go_Menu/Msk_DisplayArea/Grid/Btn_Hero,UIRoot2D/NormalPanel/RobWin/Go_Rob/Go_TreasureList/Go_Layout/Go_TreasureListItem_Win_Rob(Clone),vip
24,28,0,0,14,0,0,45,1,0,7,0,0,0,0,0,19,0,False
62,38,0,25,28,0,0,24,62,58,28,1,0,1547,0,0,45,18,False
17,8,0,0,10,0,0,61,6,0,4,0,0,0,0,0,15,0,False
75,54,0,83,68,0,13,0,62,69,54,0,0,21,0,0,70,0,False
146,159,24,496,123,0,168,23,113,140,105,272,31,454,171,0,133,146,False
190,171,952,544,104,0,456,34,209,153,210,407,287,122,55,9,252,198,False
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False
88,186,18,924,52,0,354,0,102,79,84,213,18,848,523,1,63,88,False
131,94,4,72,91,0,44,28,76,113,77,52,6,381,58,21,112,40,False
123,226,199,413,164,0,155,18,121,110,71,420,315,1869,611,1,182,154,False
25,23,0,34,21,0,0,0,6,6,21,0,0,165,0,0,29,0,False
7,1,0,0,8,0,0,2,6,5,6,0,0,0,0,0,10,0,False
55,56,0,106,33,0,0,0,38,46,32,0,0,55,15,0,42,0,False
25,22,0,2,40,0,0,18,39,34,24,8,0,494,37,270,54,0,False
44,20,0,33,23,0,0,1,18,19,29,1,0,0,0,0,31,0,False
85,75,46,477,46,0,361,3,82,175,72,250,118,905,62,0,60,36,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
33,84,0,37,29,0,0,2,24,34,18,6,0,467,0,0,35,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
110,103,0,111,135,0,710,2,127,103,116,272,0,138,22,2,143,178,False
75,41,91,249,71,0,147,3,63,72,49,103,165,1468,0,42,72,28,False
96,168,347,1073,154,0,276,68,90,90,151,490,282,5562,1125,1,163,24,False
50,84,0,100,31,0,61,14,25,34,32,18,0,383,0,4,41,0,False
85,125,0,25,53,0,0,1,57,63,58,0,0,605,355,0,61,24,False
83,76,0,103,128,0,108,19,76,81,65,183,77,178,9,82,138,34,False
86,86,0,74,63,0,45,73,83,61,88,28,0,754,0,0,82,0,False
6,9,0,90,2,0,13,0,10,0,47,0,0,34,113,14,32,0,False
68,36,0,18,65,0,0,2,62,75,38,0,0,10,1,0,74,16,False
124,144,46,575,98,0,132,4,121,121,97,84,621,51,4,1,123,84,False
57,23,0,57,35,0,0,1,48,49,33,1,0,494,53,2,42,0,False
76,62,0,105,57,0,77,0,55,68,30,33,0,67,37,0,60,12,False
2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,False
41,24,0,0,26,0,0,0,20,24,42,0,0,464,0,93,34,2,False
42,19,0,0,31,0,0,1,31,41,29,0,0,143,1,0,37,0,False
32,28,0,37,26,0,0,1,20,29,21,1,0,11,0,0,33,0,False
36,25,0,23,22,0,0,6,23,24,19,4,0,91,0,0,28,0,False
146,202,42,555,167,0,449,2,126,210,146,256,212,352,134,1,178,398,False
82,101,80,196,11,0,89,25,112,85,83,160,64,1387,291,0,178,152,False
56,69,0,4,39,0,2,9,47,121,88,147,2,250,48,6,49,92,False
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
16,6,0,0,24,0,0,50,11,7,10,0,0,84,0,32,29,0,False
99,67,0,83,70,0,19,2,86,118,75,6,0,58,12,0,79,26,False
74,33,0,50,55,0,0,5,59,54,48,1,0,475,0,0,76,2,False
18,42,0,0,14,0,0,0,7,8,7,0,0,0,0,0,19,0,False
62,19,0,54,37,0,0,2,29,41,35,2,0,83,0,45,45,0,False
2,9,0,0,5,0,0,0,1,0,0,0,0,0,0,0,6,0,False
45,4,0,0,11,0,0,11,23,24,15,0,0,82,432,0,23,0,False
68,46,0,96,53,0,391,27,41,44,60,35,0,44,2,0,60,0,False
0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
61,40,0,37,33,0,0,2,29,93,42,3,0,0,0,7,41,0,False
7,19,0,0,5,0,0,0,1,0,2,0,0,0,0,0,12,0,False
50,19,0,102,27,0,0,152,5,0,22,0,0,0,0,0,32,0,False
73,88,0,237,67,0,184,357,56,46,67,171,0,243,69,50,80,52,False
18,40,0,35,10,0,0,113,18,8,28,8,0,97,93,6,30,4,False
7,6,0,0,8,0,0,0,0,2,2,0,0,0,0,4,10,0,False
6,2,0,0,8,0,0,0,1,0,4,0,0,0,0,0,8,0,False
2,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,17,0,False
22,40,0,0,18,0,0,12,13,15,15,0,0,115,0,0,28,0,False
40,40,0,47,46,0,0,79,30,22,29,0,0,94,0,255,51,0,False
38,8,0,0,16,0,0,18,20,24,9,0,0,0,0,73,28,0,False
19,87,0,0,14,0,0,1,15,6,7,0,0,138,0,0,19,0,False
55,38,0,16,32,0,0,18,45,42,22,1,0,3,0,0,36,0,False
129,313,20,818,112,0,227,1,145,159,101,227,254,90,36,15,123,122,False
50,49,0,15,31,0,24,8,56,23,54,3,0,486,45,134,57,108,False
35,52,0,1,25,0,3,0,0,0,18,21,0,187,0,0,30,0,False
114,144,20,327,74,0,152,0,78,83,83,267,30,1225,304,0,83,40,False
82,93,0,26,72,0,0,32,86,79,62,0,0,556,184,0,87,68,True
138,172,120,115,234,0,166,1,167,192,141,444,140,2316,610,0,250,150,False
27,23,0,63,15,0,0,161,8,6,14,0,0,33,0,0,20,0,False
68,39,0,21,69,0,0,4,81,64,108,12,0,1035,0,314,89,52,True
4,7,0,0,7,0,0,0,1,0,2,0,0,0,0,0,12,0,False
42,19,0,105,39,0,45,7,51,27,60,48,0,164,3,0,48,14,False
46,44,0,95,47,0,100,0,30,35,16,5,0,84,0,0,51,0,False
23,5,0,0,9,0,0,24,1,1,8,0,0,0,0,0,14,0,False
126,123,10,103,84,0,314,7,119,124,103,199,114,2346,69,0,92,18,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
73,39,0,18,45,0,0,2,51,53,45,3,0,183,0,0,49,38,False
96,148,8,531,99,0,771,3,121,158,68,472,116,949,0,0,106,66,False
29,17,0,0,25,0,0,1,23,24,8,0,0,280,0,0,29,0,False
22,11,0,0,11,0,0,2,17,21,10,0,0,1,0,1,15,0,False
24,60,0,63,15,0,0,0,3,2,12,19,0,140,0,0,22,0,False
0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,False
97,62,22,99,133,0,121,0,92,98,106,25,8,1775,247,2,143,192,False
73,111,30,100,92,0,83,7,64,102,84,15,35,131,0,321,100,44,True
0,48,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,False
9,20,0,0,16,0,0,0,10,6,11,0,0,186,0,30,19,0,False
28,15,0,0,16,0,0,19,8,6,16,0,0,44,0,0,22,0,False
101,76,0,5,3,0,0,4,92,86,61,1,0,1221,166,2097,69,26,False
95,32,0,22,56,0,0,14,92,78,58,0,0,467,93,6,64,80,False
18,48,0,0,15,0,0,92,14,3,9,0,0,0,0,0,19,0,False
37,36,0,50,36,0,0,365,30,16,14,1,0,339,3,60,42,0,False
49,124,98,323,102,0,286,128,131,154,91,80,78,1359,72,0,119,152,False
45,23,0,19,23,0,0,1,13,17,21,0,0,35,0,0,32,0,False
0,36,0,0,4,0,0,0,1,0,1,0,0,0,0,0,10,0,False
20,6,0,37,11,0,31,0,1,1,77,0,0,0,0,0,16,4,False
1,3,0,0,6,0,0,0,1,0,2,0,0,0,0,0,5,0,False
40,29,0,36,29,0,0,21,13,11,17,12,0,4,0,0,34,0,False
2,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,False
133,119,0,148,163,0,306,26,115,108,109,35,10,1098,423,43,182,70,False
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False
88,51,0,42,66,0,0,12,86,65,82,0,0,779,398,0,62,34,False
55,35,0,107,32,0,18,10,22,15,34,2,0,166,0,0,35,0,False
70,98,0,41,43,0,23,0,53,56,41,5,0,402,0,0,47,8,False
0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,False
75,114,29,410,99,0,238,92,80,84,87,101,56,60,12,230,106,56,False
87,256,4,809,154,0,824,7,117,83,117,1009,0,26,73,0,159,126,False
52,66,0,80,35,0,53,1,45,70,28,1,0,914,0,0,40,0,False
14,30,0,0,13,0,0,0,2,0,0,0,0,0,0,0,18,0,False
53,98,0,52,53,0,175,24,42,49,42,53,0,320,0,12,63,42,False
16,11,0,0,18,0,0,21,7,8,9,0,0,0,0,8,24,0,False
82,58,27,164,95,0,136,26,98,156,80,25,20,874,161,0,105,26,False
22,10,0,0,2,0,0,0,13,14,11,0,0,1,0,0,21,0,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
7,15,0,0,6,0,0,0,1,0,0,0,0,0,0,0,10,0,False
0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,False
147,93,727,2270,139,0,1129,5,171,144,57,1504,1283,1109,0,9,174,206,False
5,6,0,0,12,0,0,1,4,5,36,0,0,0,0,0,14,0,False
39,27,0,39,24,0,0,132,15,1,26,7,0,117,0,0,31,0,False
41,36,0,0,34,0,0,65,8,2,28,0,0,25,19,167,41,0,False
10,6,0,0,12,0,0,0,9,8,4,0,0,0,0,5,15,0,False
16,6,0,0,14,0,0,1,6,7,9,0,0,0,0,0,16,0,False
17,18,0,27,14,0,0,0,7,6,37,7,0,0,0,0,19,0,False
80,42,0,7,53,0,0,10,41,52,37,0,0,2,12,5,61,16,False
25,11,0,60,24,0,0,0,17,3,26,5,0,68,0,45,33,0,False
169,214,0,2412,255,0,97,24,258,143,136,691,89,1892,910,5,273,320,False
52,18,0,35,36,0,0,117,19,16,21,0,0,5,0,273,40,0,False
112,378,155,164,41,0,443,6,127,92,108,234,110,1632,485,0,169,280,False
15,6,0,0,16,0,0,4,6,11,7,0,0,0,0,18,18,0,False
51,34,0,314,36,0,86,1,39,55,47,16,0,0,11,1,43,0,False
3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,False
74,115,0,55,50,0,29,430,21,19,61,1,0,0,183,0,59,16,False
96,63,45,112,62,0,102,46,73,73,75,53,18,557,60,0,72,18,False
1,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,False
8,93,0,50,21,0,0,5,7,0,24,1,0,0,0,0,27,0,False
44,34,0,113,27,0,34,15,31,53,39,5,0,5,246,0,30,0,False
93,232,170,375,112,0,474,43,108,136,104,282,255,318,143,63,111,82,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
43,27,0,58,25,0,0,244,17,1,16,2,0,82,78,0,31,0,False
120,68,0,66,98,0,22,0,69,92,104,0,0,549,0,1,107,34,False
101,110,38,318,155,0,709,105,86,95,92,127,58,955,63,0,176,14,False
24,34,0,32,18,0,0,0,4,0,0,1,0,74,0,0,18,0,False
19,50,0,0,21,0,0,1,11,4,3,0,0,224,0,0,26,0,False
27,35,0,65,27,0,0,0,28,25,65,1,0,14,0,0,32,14,False
77,32,0,163,53,0,141,689,47,23,40,4,0,497,0,0,62,8,False
16,2,0,0,11,0,0,0,12,22,4,0,0,0,0,0,16,0,False
47,55,0,31,42,0,0,1,28,36,27,0,0,177,13,0,48,0,False
40,185,13,106,80,0,99,29,85,18,121,183,542,2678,396,687,96,76,False
24,16,0,0,13,0,0,22,6,2,6,0,0,0,0,0,18,0,False
28,36,0,43,56,0,22,8,50,48,46,1,0,1508,0,0,61,2,False
47,33,0,7,19,0,6,1,17,60,31,2,0,1,0,0,38,0,False
5,7,0,0,2,0,0,0,0,0,3,0,0,0,0,0,5,0,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
76,26,0,24,45,0,0,1,57,129,46,0,0,317,0,0,55,28,False
29,13,0,0,16,0,0,0,1,0,15,0,0,510,0,0,22,0,False
52,160,0,115,70,0,97,2,90,74,76,52,0,519,0,50,79,46,False
95,100,0,123,56,0,38,0,90,100,47,57,0,70,0,0,58,2,False
97,61,0,202,6,0,113,0,96,93,40,33,0,327,0,0,52,2,False
32,15,0,0,23,0,0,109,24,21,26,0,0,0,0,125,38,0,False
35,90,28,67,44,0,123,3,51,11,90,23,19,1374,445,46,58,46,False
11,1,0,0,10,0,0,0,3,0,4,0,0,0,0,0,12,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,13,0,0,27,0,0,0,10,9,10,0,0,0,0,25,33,0,False
79,76,2,16,102,0,17,18,63,68,71,41,8,794,39,18,115,6,False
122,183,124,395,183,0,133,1,78,49,95,71,14,484,65,4,207,118,False
25,75,0,132,46,0,65,7,58,37,74,19,0,130,0,0,51,50,False
10,38,256,298,6,0,140,19,28,8,127,157,50,152,3,19,84,36,False
109,79,18,139,108,0,128,4,104,168,74,48,50,669,0,0,119,8,False
72,76,0,266,59,0,274,5,54,58,47,26,0,568,0,0,58,16,False
17,7,0,0,11,0,0,0,1,1,9,0,0,0,0,0,15,0,False
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
24,39,0,26,33,0,0,2,18,12,23,5,0,300,0,0,28,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
84,60,0,55,55,0,17,40,60,40,57,5,0,911,0,0,68,0,True
13,39,0,0,9,0,0,1,11,8,3,0,0,0,0,0,13,0,False
70,140,25,35,36,0,26,56,66,54,53,95,20,332,147,0,53,4,False
67,91,0,83,57,0,23,1,40,45,72,9,0,723,2,0,65,4,False
170,202,323,1394,157,0,254,1,106,121,123,278,47,240,309,0,170,32,True
128,201,15,604,122,0,170,1,156,139,73,90,31,624,988,0,148,62,False
13,10,0,0,18,0,0,0,11,11,12,0,0,161,0,40,21,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
123,72,0,73,173,0,21,40,116,104,94,19,0,1092,0,2,189,32,False
44,42,0,47,27,0,0,1,41,41,23,0,0,0,0,0,33,0,False
29,110,0,99,37,0,13,153,49,0,30,0,0,81,139,89,37,36,False
106,113,40,396,106,0,290,111,108,57,58,180,61,634,142,0,118,26,False
11,11,0,0,12,0,0,0,0,0,8,0,0,0,0,9,14,0,False
24,11,0,0,12,0,0,0,13,12,13,0,0,0,0,0,17,0,False
44,63,0,53,37,0,25,0,54,41,65,9,0,438,80,0,48,42,False
48,18,0,24,25,0,0,0,13,14,23,0,0,410,0,0,39,0,False
10,16,0,0,7,0,0,0,0,0,3,0,0,0,0,0,8,0,False
13,6,0,0,11,0,0,0,1,0,2,0,0,0,0,0,12,0,False
94,43,0,36,72,0,45,17,91,90,41,2,0,167,0,0,77,24,False
204,302,284,734,192,0,609,2,206,185,186,852,504,3651,1448,1,241,268,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,3,0,0,4,0,0,0,1,0,5,0,0,0,0,0,5,0,False
2,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,False
30,17,0,0,13,0,0,0,2,0,8,0,0,15,0,0,18,0,False
237,545,824,414,424,0,901,11,195,235,189,1148,731,160,44,7,429,314,False
78,64,0,152,54,0,50,5,63,76,64,7,0,1577,213,0,66,42,False
54,45,0,31,39,0,0,1,35,40,27,1,0,170,5,0,45,0,False
40,20,0,44,23,0,0,6,23,22,26,0,0,473,137,0,29,0,False
24,17,0,28,18,0,0,11,1,5,15,3,0,0,0,3,23,0,False
121,69,182,50,99,0,56,8,86,108,87,444,17,1538,343,559,107,124,False
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,False
9,15,0,0,8,0,0,0,0,0,7,0,0,0,0,0,10,0,False
64,33,0,31,60,0,0,18,77,129,109,1,0,1076,0,22,72,4,False
90,78,0,229,61,0,141,1,78,214,55,61,0,922,0,0,69,34,False
58,89,0,39,38,0,0,307,34,8,40,0,0,146,0,0,51,0,False
6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,False
56,36,0,10,40,0,14,53,39,62,29,1,0,64,68,0,51,0,False
79,91,37,244,90,0,313,514,97,21,89,117,70,48,491,32,116,182,False
12,1,0,0,15,0,0,1,9,13,5,0,0,0,0,0,17,0,False
9,15,0,0,10,0,0,10,7,3,3,0,0,0,0,3,13,0,False
26,18,0,0,14,0,0,67,17,1,0,0,0,252,0,0,21,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
4,9,0,0,9,0,0,0,0,0,4,0,0,0,0,0,14,0,False
2,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,False
9,7,0,0,11,0,0,78,0,0,5,0,0,0,0,0,14,0,False
16,17,0,0,10,0,0,5,5,3,4,0,0,0,0,0,14,0,False
88,181,70,648,92,0,490,235,82,58,93,316,84,382,611,0,105,44,False
8,6,0,0,10,0,0,20,4,1,3,0,0,0,0,0,11,0,False
77,80,13,170,41,0,114,29,72,98,95,109,15,382,9,206,99,48,False
74,90,0,154,45,0,297,6,21,24,30,30,0,29,54,0,48,0,False
18,12,0,0,17,0,0,0,2,1,6,0,0,0,0,1,21,0,False
81,48,0,69,61,0,25,2,70,53,211,2,0,540,99,0,68,10,True
60,230,24,180,148,0,234,94,80,59,101,54,52,1854,0,0,172,4,False
78,56,0,95,59,0,101,976,53,11,37,64,0,266,13,745,70,0,False
109,139,36,150,111,0,101,5,107,137,80,209,44,322,0,0,116,58,False
20,24,0,35,10,0,15,0,3,3,24,0,0,0,59,0,16,4,False
45,9,0,0,12,0,0,0,5,0,14,0,0,40,0,1,29,0,False
14,22,0,0,18,0,0,1,10,4,15,0,0,29,0,14,22,0,False
27,11,0,0,23,0,0,1,14,13,12,0,0,873,0,0,28,0,False
36,19,0,0,20,0,0,0,36,33,21,0,0,299,0,0,35,0,False
45,23,0,43,24,0,0,0,26,37,19,0,0,104,0,0,29,0,False
67,47,0,23,41,0,0,23,19,21,22,1,0,9,0,0,50,0,False
79,35,0,49,52,0,0,119,55,42,43,1,0,0,11,39,62,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
71,113,64,264,99,0,103,8,81,207,82,71,25,2555,58,0,103,66,False
57,106,0,107,47,0,65,146,76,52,51,38,0,139,0,204,47,46,False
114,79,8,190,134,0,119,2,80,94,82,28,21,2119,182,1,151,8,False
0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,False
68,98,24,67,69,0,102,1,68,57,83,64,30,741,57,32,74,6,False
26,9,0,0,14,0,0,145,5,0,7,0,0,0,0,2,19,0,False
38,82,0,0,32,0,0,0,25,15,8,0,0,473,0,0,39,0,False
128,155,74,209,160,0,720,21,126,122,95,260,75,800,72,28,182,338,False
133,105,64,664,123,0,128,3,129,297,95,113,50,1708,0,1,121,46,False
8,23,0,0,15,0,0,48,4,0,7,0,0,0,0,0,19,0,False
6,1,0,0,11,0,0,75,7,0,3,0,0,0,0,0,15,0,False
42,172,0,214,49,0,112,3,42,53,58,54,52,662,432,0,58,10,True
87,88,80,289,72,0,157,5,75,69,25,456,192,1460,0,513,75,0,False
53,54,60,163,62,0,107,14,55,62,44,29,69,604,256,172,62,12,True
26,31,0,0,23,0,0,10,15,18,19,0,0,377,0,110,31,0,False
117,43,0,89,60,0,106,10,71,79,33,13,0,580,194,0,63,0,False
79,41,0,5,90,0,0,26,74,67,75,0,0,769,127,7,96,56,False
94,68,0,98,60,0,86,29,53,61,59,4,0,647,0,0,76,0,False
30,52,0,28,25,0,15,10,42,47,85,5,0,596,0,154,35,0,True
4,7,0,0,3,0,0,0,0,0,5,0,0,0,0,0,7,0,False
118,119,167,221,180,0,443,21,99,120,108,149,321,203,28,0,200,66,False
26,27,0,32,17,0,0,6,17,19,18,0,0,33,0,33,29,0,False
8,18,0,0,10,0,0,8,4,2,6,0,0,0,0,0,11,0,False
2,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,False
45,26,0,22,23,0,0,0,30,35,25,1,0,16,0,76,30,0,False
10,2,0,0,5,0,0,0,2,0,7,0,0,0,0,0,8,0,False
6,40,0,0,7,0,0,0,4,4,5,0,0,0,0,0,15,0,False
20,35,0,0,28,0,0,2,16,22,17,0,0,0,0,35,36,0,False
141,249,213,249,277,0,52,40,184,268,119,234,58,198,93,233,292,354,False
0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,False
27,27,0,0,15,0,0,0,10,11,23,0,0,209,0,0,21,0,False
2,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,False
24,33,0,0,24,0,0,72,9,8,12,0,0,30,0,0,30,0,False
67,64,0,73,49,0,31,0,58,53,52,10,0,45,2,0,64,12,False
52,32,0,48,47,0,0,30,43,87,49,0,0,43,0,4,54,60,False
0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,False
102,233,1420,251,173,0,1344,5,163,88,74,308,23,1264,716,6,184,434,False
63,34,0,0,36,0,0,0,37,37,36,0,0,163,0,0,60,0,False
12,11,0,0,11,0,0,17,5,5,3,0,0,0,0,35,15,0,False
41,1,0,27,26,0,0,1,4,5,22,3,0,215,90,0,32,0,False
21,15,0,0,20,0,0,1,14,37,11,0,0,0,0,77,26,0,False
14,12,0,0,15,0,0,8,6,6,4,0,0,0,0,0,19,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
124,297,0,144,195,0,147,3341,154,4,130,54,0,617,0,17,230,22,False
91,99,0,72,64,0,73,411,41,12,46,70,0,8,0,242,87,0,False
7,2,0,0,7,0,0,0,5,4,14,0,0,0,0,0,10,0,False
54,105,0,67,6,0,19,3,52,52,65,29,0,817,0,113,66,102,False
16,13,0,1,21,0,0,2,4,23,18,0,0,5,89,2,33,0,False
54,27,0,19,45,0,0,27,58,54,34,0,0,19,3,0,49,28,False
70,38,0,0,55,0,0,1,65,66,72,0,0,29,0,3,60,6,False
4,4,0,0,9,0,0,0,1,0,4,0,0,0,0,0,11,0,False
36,36,0,9,34,0,0,1,32,34,28,58,0,79,0,0,38,0,False
24,21,0,0,15,0,0,0,4,2,8,0,0,205,0,0,21,0,False
56,42,0,33,43,0,29,3,42,52,61,1,0,319,0,0,54,32,False
20,83,0,56,29,0,0,8,27,9,45,5,0,501,0,5,32,48,False
74,74,0,117,55,0,43,19,71,73,51,26,0,307,39,0,63,0,False
87,60,0,59,72,0,31,1098,52,5,40,1,0,164,0,2,91,0,False
2,42,0,0,13,0,0,0,3,0,7,0,0,0,0,0,16,0,False
0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,False
171,105,0,78,228,0,128,33,166,102,97,63,28,590,1727,0,259,148,True
2,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,False
18,10,0,0,15,0,0,187,4,1,16,0,0,0,0,0,20,0,False
138,167,349,797,149,0,230,32,115,122,116,232,493,923,87,0,182,92,False
2,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,False
123,108,102,143,111,0,223,77,117,103,82,139,100,1585,19,0,126,16,False
71,41,0,83,41,0,27,107,38,46,38,5,0,569,0,2,47,0,False
30,23,0,29,30,0,0,0,14,27,8,1,0,0,0,0,36,0,True
4,2,0,0,9,0,0,0,2,0,0,0,0,0,0,2,10,0,False
86,80,129,660,99,0,169,1478,91,1,84,528,280,3165,2148,0,108,152,True
19,11,0,39,11,0,15,0,3,2,87,0,0,14,0,0,16,2,False
117,197,23,1365,166,0,837,6,117,101,114,1142,58,1357,1311,3,182,218,False
85,80,0,70,60,0,98,8,84,61,37,9,0,1903,29,0,61,70,False
42,40,0,11,21,0,0,6,25,46,22,0,0,278,0,0,25,0,False
13,23,0,0,19,0,0,0,12,0,5,0,0,0,0,85,27,0,False
56,40,0,87,36,0,30,1,38,43,32,4,0,0,0,0,45,0,False
11,8,0,0,10,0,0,0,2,0,5,0,0,0,0,0,12,0,False
49,47,0,24,45,0,21,193,59,14,33,2,0,11,0,1,51,42,False
57,34,0,23,50,0,0,0,52,27,47,3,0,850,0,23,68,8,False
37,30,0,0,36,0,0,15,40,37,25,0,0,15,0,0,52,0,False
48,99,16,48,83,0,98,10,50,49,48,9,5,384,98,3,89,12,False
2,3,0,0,4,0,0,1,1,0,0,0,0,0,0,0,5,0,False
107,80,12,114,87,0,155,51,65,68,65,91,20,1004,92,343,96,24,False
49,50,0,20,32,0,0,5,23,20,21,1,0,325,0,12,44,0,False
82,38,0,30,84,0,0,3,62,64,20,1,0,575,0,1,94,94,False
23,8,0,0,16,0,0,0,14,14,11,0,0,0,0,0,20,0,False
4,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,8,0,False
161,221,55,379,156,0,349,4,148,179,111,266,70,857,45,57,180,58,False
33,21,0,32,24,0,0,10,17,17,18,7,0,214,0,0,28,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
69,45,0,50,62,0,14,3,87,64,65,8,0,958,0,0,84,16,False
10,12,0,0,8,0,0,0,0,0,5,0,0,0,0,20,12,0,False
87,62,0,119,89,0,92,0,109,86,61,46,0,444,147,205,98,78,False
84,71,513,257,123,0,100,1,104,94,171,374,104,58,0,0,147,272,False
89,83,0,153,94,0,41,1,69,64,83,20,0,62,0,0,100,24,False
40,87,0,22,23,0,0,2,31,32,49,0,0,690,0,16,28,14,False
4,3,0,0,8,0,0,0,3,2,1,0,0,0,0,2,9,0,False
77,76,106,540,68,0,291,4,95,77,82,130,266,794,976,5,85,14,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
87,16,0,0,73,0,0,0,71,84,80,0,0,31,4,97,80,30,False
22,14,0,0,10,0,0,0,4,3,5,0,0,0,0,0,20,0,False
89,55,0,82,61,0,66,0,74,65,42,6,0,168,0,0,69,2,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
